station_id,station_code,station_name,aquamonitor_id,longitude,latitude,grid,cell_id,period,n_oks_mgpm2pyr,n_red_mgpm2pyr,n_tot_mgpm2pyr,s*_mgpm2pyr
785,1235-3-14,Storavatnet,26632,6.38266097673389,60.4906378479097,blr,60006002,1988-1992,644.549095153436,551.450904846564,1196.0,1042.0
786,1238-2-23,Øyjordsvatnet,26633,6.11969213561613,60.2652518932212,blr,60006005,1988-1992,654.7885874677464,560.2114125322536,1215.0,1063.0
787,1238-2-42,Djupebottvatnet,26634,6.35554457428469,60.4912592141814,blr,60006002,1988-1992,644.549095153436,551.450904846564,1196.0,1042.0
788,1238-3-15,Myklavatnet,26635,6.09118500432524,60.4077561376258,blr,60006001,1988-1992,598.7408400630999,512.2591599369001,1111.0,964.0
789,1241-1-18,Svinasteinstjørna,26636,5.7693793373134,60.1342536667948,blr,60005012,1988-1992,667.7226830226649,571.2773169773351,1239.0,1087.0
790,1241-2-41,Skjelbreidvatnet,26637,5.77128764053143,60.2451001911979,blr,60005012,1988-1992,667.7226830226649,571.2773169773351,1239.0,1087.0
791,1242-2-3,Fiskevatnet,26638,5.809986257024,60.4186143875485,blr,60005004,1988-1992,773.3511300544989,661.6488699455011,1435.0,1276.0
792,1246-1-15,Kvernavatnet,26639,5.00536528655345,60.4382720144014,blr,60005001,1988-1992,481.2561387725906,411.7438612274094,893.0,778.0
793,1252-2-8,HOH 1019,26640,6.04429015889237,61.00606338735,blr,61006013,1988-1992,359.99899294523016,308.00100705476984,668.0,562.0
794,1252-2-21,Nedre Sørdalsvatnet,26641,6.08957951684038,60.9595712521904,blr,60506001,1988-1992,452.1544237740241,386.8455762259759,839.0,727.0
795,1256-3-13,Storavatnet,26642,5.1007182008481,60.5594449428786,blr,60505013,1988-1992,492.57347238314424,421.42652761685576,914.0,804.0
796,1260-2-20,Færevatnet,26643,4.96529172351653,60.7055139157007,blr,60504012,1988-1992,408.5018512761743,349.4981487238257,758.0,665.0
797,1260-2-28,Kvalheimsvatnet,26644,4.94653596260221,60.6834610587245,blr,60504012,1988-1992,408.5018512761743,349.4981487238257,758.0,665.0
798,1263-2-33,Hundvensvatnet,26645,5.25083147035882,60.6632343625511,blr,60505010,1988-1992,637.0042060797335,544.9957939202665,1182.0,1055.0
799,1263-2-36,Sandvikavatnet,26646,5.36116323318686,60.6092584709708,blr,60505014,1988-1992,640.2377299684632,547.7622700315368,1188.0,1066.0
800,1266-1-24,HOH 800,26647,5.79906581204766,60.9234975883271,blr,60505004,1988-1992,607.3635704330454,519.6364295669546,1127.0,1012.0
801,1266-2-6,Nordrevotni,26648,5.71095967611601,60.9258131042041,blr,60505003,1988-1992,577.7229347863573,494.2770652136427,1072.0,956.0
802,1266-2-10,Svadfjellvatni,26649,5.78812443243309,60.97876920593,blr,60505004,1988-1992,607.3635704330454,519.6364295669546,1127.0,1012.0
803,1266-2-35,Klefjellvatni,26650,5.47439320365041,60.7549186232546,blr,60505006,1988-1992,585.8067445081814,501.1932554918186,1087.0,980.0
804,1401-1-8,Urdavatnet,26651,5.01006243604079,61.652599118425,blr,61505009,1988-1992,375.6276917407566,321.3723082592434,697.0,582.0
805,1401-1-27,HOH 530,26652,5.30059942022701,61.6627731407891,blr,61505010,1988-1992,398.8012796099855,341.1987203900145,740.0,701.0
806,1411-1-10,Maletjørna,26653,5.08832583148769,60.9251308961365,blr,60505001,1988-1992,420.89702618297116,360.10297381702884,781.0,715.0
807,1412-1-9,Gardavatnet,26654,4.6957094059324,61.0292316955105,blr,61004015,1988-1992,399.8791209062287,342.1208790937713,742.0,679.0
808,1412-1-19,Krokevatnet,26655,4.78635852072273,61.0662959447917,blr,61004016,1988-1992,393.9509937768911,337.0490062231089,731.0,666.0
809,1412-2-7,Engevikvatnet,26656,4.96582128556072,61.1654742360355,blr,61004012,1988-1992,405.8072480355663,347.1927519644337,753.0,693.0
810,1413-1-33,Gåsevatnet,26657,5.32576131278042,61.1727331487242,blr,61005010,1988-1992,549.1601404359125,469.83985956408753,1019.0,950.0
811,1416-1-3,Tirskardvatnet,26658,5.84121101115209,61.1964839718776,blr,61005012,1988-1992,497.96267886436027,426.03732113563973,924.0,821.0
812,1416-1-21,Dyttingane,26659,5.92386268365943,61.0982296318884,blr,61005016,1988-1992,553.4715056208853,473.5284943791147,1027.0,921.0
813,1416-2-28,HOH 729,26660,5.65474861733566,60.9935850427246,blr,60505003,1988-1992,577.7229347863573,494.2770652136427,1072.0,956.0
814,1417-1-29,HOH 1171,26661,6.53113048443226,60.9382363690779,blr,60506003,1988-1992,332.51403989102846,284.48596010897154,617.0,493.0
815,1420-1-1,Kollsetervatnet,26662,6.96029683857583,61.2748841015024,blr,61006008,1988-1992,311.49613461428595,266.50386538571405,578.0,464.0
816,1420-2-12,Storavatnet,26663,6.94106496044269,61.2561415373815,blr,61006008,1988-1992,311.49613461428595,266.50386538571405,578.0,464.0
817,1420-3-20,Dalavatnet,26664,7.00552853900507,61.297996444254,blr,61007005,1988-1992,252.75378396903133,216.24621603096867,469.0,374.0
818,1421-1-11,HOH 1036,26665,6.91348287515774,60.8896400042883,blr,60506004,1988-1992,414.4299784055119,354.5700215944881,769.0,550.0
819,1421-1-26,Øvre Leitevatnet,26666,7.39627367670327,60.9339437323012,blr,60507002,1988-1992,234.43048193289687,200.56951806710313,435.0,332.0
820,1421-2-15,Øv.Sleipåvotni,26667,7.58949265441742,60.8576725712206,blr,60507007,1988-1992,225.26883091482964,192.73116908517036,418.0,317.0
821,1421-2-31,Sleipåvotni,26668,7.55881254555123,60.8522716057204,blr,60507007,1988-1992,225.26883091482964,192.73116908517036,418.0,317.0
822,1421-3-24,HOH 1455,26670,7.41296513660549,60.685420052623,blr,60507010,1988-1992,327.1248334098124,279.8751665901876,607.0,474.0
823,1421-3-26,Norddalsvatnet,26671,7.43050754885882,60.9512661403688,blr,60507002,1988-1992,234.43048193289687,200.56951806710313,435.0,332.0
824,1421-3-30,Hednedalsvatnet,26672,7.37303840603625,60.737098655627,blr,60507010,1988-1992,327.1248334098124,279.8751665901876,607.0,474.0
825,1422-1-2,HOH 1539,26673,7.77964832552942,60.9764304522216,blr,60507004,1988-1992,182.69409971322307,156.30590028677693,339.0,262.0
826,1422-1-4,Fossavotni,26674,7.47973300068715,60.9815505852023,blr,60507002,1988-1992,234.43048193289687,200.56951806710313,435.0,332.0
827,1422-2-19,Langetjørnane,26675,7.86434829445603,61.1520532880646,blr,61007012,1988-1992,178.92165517637187,153.07834482362813,332.0,251.0
828,1422-2-25,Æråkstjørni,26676,7.92900630990176,61.0468672587467,blr,61007016,1988-1992,154.13130536277816,131.86869463722184,286.0,215.0
829,1422-3-18,Starsjøen,26677,8.01942403030433,60.9607640049147,blr,60508001,1988-1992,178.38273452825027,152.61726547174973,331.0,267.0
830,1424-1-12,Fjellvatnet,26678,7.61692640923749,61.1503741218995,blr,61007011,1988-1992,169.22108351018304,144.77891648981696,314.0,240.0
831,1424-1-14,Reinsgravtjørni,26679,7.79571977267114,61.1313006524043,blr,61007012,1988-1992,178.92165517637187,153.07834482362813,332.0,251.0
832,1424-2-11,HOH 1430,26680,7.65529290113022,61.4037854257795,blr,61007003,1988-1992,204.78984628620876,175.21015371379124,380.0,306.0
833,1424-2-30,Hyttedalsvatnet,26681,7.64188294197175,61.4283526939562,blr,61007003,1988-1992,204.78984628620876,175.21015371379124,380.0,306.0
834,1426-1-6,HOH 1335,26682,7.67450991015068,61.4510668971243,blr,61007003,1988-1992,204.78984628620876,175.21015371379124,380.0,306.0
835,1426-1-22,HOH 1475,26683,7.43575896423809,61.7019252491364,blr,61507010,1988-1992,255.44838720963935,218.55161279036065,474.0,392.0
836,1426-1-23,Røykjedalsvatnet,26684,7.16541693138788,61.6042576716009,blr,61507013,1988-1992,308.80153137367796,264.19846862632204,573.0,467.0
837,1426-2-13,HOH 1488,26685,8.29011285773043,61.4346213893816,blr,61008002,1988-1992,171.91568675079105,147.08431324920895,319.0,255.0
838,1426-2-22,Nedre Mjølkedalstjørn,26686,8.21831399443475,61.4619104480009,blr,61008001,1988-1992,202.09524304560074,172.90475695439926,375.0,331.0
839,1426-3-19,Åsetvatnet,26687,7.58365037048346,61.5504899961755,blr,61507015,1988-1992,216.1071798967624,184.8928201032376,401.0,327.0
840,1428-1-18,Tobbedalsvatnet,26688,5.46677613765058,61.4254789800456,blr,61005002,1988-1992,466.7052812733073,399.2947187266927,866.0,782.0
841,1428-2-32,Sætrevatnet,26689,4.95958652306786,61.3241519943837,blr,61004008,1988-1992,356.2265484083789,304.7734515916211,661.0,644.0
842,1428-3-7,Hærlandsvatnet,26690,4.91168230237514,61.3608618124539,blr,61004008,1988-1992,356.2265484083789,304.7734515916211,661.0,644.0
843,1429-2-10,Botnatjørna,26691,5.33489855149464,61.2939993150606,blr,61005006,1988-1992,507.6632505305491,434.3367494694509,942.0,865.0
844,1430-1-13,Jakobsvatnet,26692,5.9374468644201,61.2891269455416,blr,61005008,1988-1992,393.9509937768911,337.0490062231089,731.0,647.0
845,1430-1-65,HOH 520,26693,5.87385303493619,61.3576670863479,blr,61005008,1988-1992,393.9509937768911,337.0490062231089,731.0,647.0
846,1431-2-5,Gjesdalsvatnet,26694,6.22014896073301,61.4671421450816,blr,61006001,1988-1992,416.04674034987676,355.95325965012324,772.0,690.0
847,1431-2-26,HOH 1308,26695,6.66134864136841,61.5409633363763,blr,61506015,1988-1992,321.7356269285964,275.2643730714036,597.0,518.0
848,1431-2-35,Håheimsvatnet,26696,6.51171573539298,61.5956580049153,blr,61506015,1988-1992,321.7356269285964,275.2643730714036,597.0,518.0
849,1431-4-6,Jølstravatnet,26698,6.11313580017648,61.4922847836443,blr,61006001,1988-1992,416.04674034987676,355.95325965012324,772.0,690.0
850,1432-1-7,Nordvatnet,26699,6.12281124271671,61.5703704405491,blr,61506013,1988-1992,359.4600722971085,307.5399277028915,667.0,602.0
851,1432-1-25,Nes-Isvatnet,26700,6.32051304309099,61.4345700632836,blr,61006002,1988-1992,448.9208998852945,384.0791001147055,833.0,673.0
852,1432-3-15,Gjerlands-Isvatnet,26701,6.32811582750205,61.4452296143094,blr,61006002,1988-1992,448.9208998852945,384.0791001147055,833.0,673.0
853,1433-1-37,Svartevatnet,26702,5.69083237654391,61.5519283944457,blr,61505015,1988-1992,423.0527087754576,361.9472912245424,785.0,718.0
854,1433-3-23,Trodalsvatnet,26703,5.96726965595724,61.5573176033057,blr,61505016,1988-1992,380.47797757385104,325.52202242614896,706.0,643.0
855,1438-2-23,L. Snønykevatnet,26704,5.56568681088468,61.7804738667596,blr,61505007,1988-1992,299.6398803556107,256.3601196443893,556.0,576.0
856,1438-2-59,Sørdalsvatnet,26705,5.02398958108044,61.7071376819082,blr,61505009,1988-1992,375.6276917407566,321.3723082592434,697.0,582.0
857,1438-3-1,Handklevatnet,26706,5.24820861038761,61.678403504377,blr,61505009,1988-1992,375.6276917407566,321.3723082592434,697.0,582.0
858,1441-3-29,Dalsbøvatnet,26707,5.16846153272747,62.1613892462491,blr,62005009,1988-1992,253.83162526527454,217.16837473472546,471.0,447.0
859,1443-1-40,Byrjevatnet,26708,6.18494528650878,62.0037939543924,blr,62006013,1988-1992,240.3586090622345,205.6413909377655,446.0,406.0
860,1445-2-3,Vardevatnet,26709,6.27372590372235,61.720690123899,blr,61506010,1988-1992,250.05918072842334,213.94081927157666,464.0,423.0
861,1445-2-8,Skjerdalsvatnet,26710,5.92921915197772,61.8062119599196,blr,61505008,1988-1992,308.2626107255563,263.7373892744437,572.0,536.0
862,1445-2-9,Blådalsvatnet,26711,6.33410599809383,61.6589327007164,blr,61506010,1988-1992,250.05918072842334,213.94081927157666,464.0,423.0
863,1449-4-2,Lovatnet,26712,6.88921253581977,61.8599582698113,blr,61506008,1988-1992,247.36457748781532,211.63542251218468,459.0,384.0
864,1502-1-25,Årsetvatn,26713,7.52861894701805,62.7265969248412,blr,62507011,1988-1992,164.9097183252102,141.0902816747898,306.0,259.0
865,1504-1-13,Svartevatnet,26714,6.5411382118362,62.4570023829693,blr,62006003,1988-1992,190.77790943504712,163.22209056495288,354.0,315.0
866,1511-1-7,Vassdalsvatnet,26715,5.67546404416916,62.0211140562317,blr,62005015,1988-1992,253.29270461715294,216.70729538284706,470.0,444.0
867,1511-3-13,Myrkevatnet,26716,5.82003644722039,62.1340848989644,blr,62005012,1988-1992,218.80178313737042,187.19821686262958,406.0,373.0
868,1519-3-10,Rotevatnet,26717,6.09388591148653,62.144170987708,blr,62006009,1988-1992,222.57422767422162,190.42577232577838,413.0,375.0
869,1520-1-5,Urdvatn,26718,6.74599396818827,62.1473713468129,blr,62006011,1988-1992,260.29867304273375,222.70132695726625,483.0,433.0
870,1524-2-17,Gullakoppen,26719,7.28540372206027,62.3350154347328,blr,62007006,1988-1992,182.1551790651015,155.8448209348985,338.0,290.0
871,1525-1-12,Nykkjevatn,26720,6.91846805594164,62.1355160546594,blr,62006012,1988-1992,201.01740174935756,171.98259825064244,373.0,327.0
872,1525-2-601,Heimste Vesteråsvatnet,26721,7.30282613037987,62.1217995519359,blr,62007014,1988-1992,247.36457748781532,211.63542251218468,459.0,382.0
873,1526-2-13,Litlevatnet,26723,7.32092853129273,62.4348907957255,blr,62007002,1988-1992,193.4725126756551,165.5274873243449,359.0,309.0
874,1529-3-5,Engsetvatnet,26724,6.61813664026593,62.5312771867335,blr,62506015,1988-1992,167.60432156581822,143.39567843418178,311.0,277.0
875,1535-2-10,S. Oterskarvatn,26725,6.85621828484595,62.5841430192555,blr,62506016,1988-1992,178.92165517637187,153.07834482362813,332.0,293.0
876,1539-1-1,HOH 1060,26726,8.02386039893699,62.5186461471423,blr,62508013,1988-1992,151.43670212217017,129.56329787782983,281.0,231.0
877,1539-1-3,Kalkdhøtjørni,26727,8.16125160764878,62.3636350935404,blr,62008005,1988-1992,125.02959036421167,106.97040963578833,232.0,189.0
878,1539-2-6,Øspevatn,26728,7.25505398205574,62.506517461351,blr,62507014,1988-1992,181.07733776885829,154.92266223114171,336.0,290.0
879,1539-2-11,Kråkenesvatna,26729,7.78654421459835,62.4454293288804,blr,62007004,1988-1992,146.58641628907574,125.41358371092426,272.0,227.0
880,1543-1-2,Klappvatn,26730,8.05890391273954,62.7977060762102,blr,62508005,1988-1992,163.2929563808454,139.7070436191546,303.0,220.0
881,1543-2-7,Nordre Isløyptjørna,26731,8.31715042157198,62.3596576428447,blr,62008006,1988-1992,113.17333610553642,96.82666389446358,210.0,170.0
882,1563-1-4,Meskardvatnet,26732,8.93377498869735,62.6811730591234,blr,62508012,1988-1992,181.6162584169799,155.3837415830201,337.0,284.0
883,1563-2-1,Nedre Håkådalsvatnet,26733,8.65850883924818,62.4669127375678,blr,62008003,1988-1992,112.09549480929321,95.90450519070679,208.0,167.0
884,1563-3-6,Storvatnet,26734,8.8200926572025,62.5330621614422,blr,62508016,1988-1992,119.64038388299565,102.35961611700435,222.0,180.0
885,1566-1-9,Grytvatnet,26735,9.09322499762562,63.0623992591957,blr,63009013,1988-1992,143.89181304846772,123.10818695153228,267.0,244.0
886,1566-1-10,Damtjørna,26736,8.88741397108896,63.0398034412314,blr,63008016,1988-1992,145.50857499283254,124.49142500716746,270.0,239.0
887,1566-2-16,Holmevatnet,26737,9.00898547447897,63.0731998280514,blr,63009013,1988-1992,143.89181304846772,123.10818695153228,267.0,244.0
888,1569-1-8,Vasslivatnet,26738,8.58553791562133,63.2885192135534,blr,63008007,1988-1992,151.43670212217017,129.56329787782983,281.0,258.0
889,1569-2-4,Åkvikvatnet,26739,8.4738371180709,63.3385251290023,blr,63008006,1988-1992,131.4966381416709,112.5033618583291,244.0,231.0
890,1569-2-14,Rostolvatnet,26740,8.65754195903969,63.3051347165785,blr,63008007,1988-1992,151.43670212217017,129.56329787782983,281.0,258.0
891,1572-2-15,Linnvågvatnet,26741,7.95347225822943,63.1805033069827,blr,63007012,1988-1992,99.70031990249637,85.29968009750363,185.0,167.0
892,1612-3-12,Heimsvatnet,26742,9.04636208969542,63.4144907965878,blr,63009001,1988-1992,132.0355587897925,112.9644412102075,245.0,250.0
893,1613-1-18,Botntjørna,26743,9.34734109065321,63.4256359401033,blr,63009002,1988-1992,127.18527295669807,108.81472704330193,236.0,243.0
894,1613-2-7,HOH 676,26744,9.37906977225834,63.4160420933494,blr,63009002,1988-1992,127.18527295669807,108.81472704330193,236.0,243.0
895,1617-1-1,Langvatnet,26745,9.05426137529128,63.5885244176172,blr,63509013,1988-1992,120.17930453111725,102.82069546888275,223.0,233.0
896,1617-1-4,Husvatnet,26746,8.96488268668291,63.5048063953416,blr,63508016,1988-1992,106.16736767995559,90.83263232004441,197.0,210.0
897,1617-1-10,Ulvvågvatnet,26747,9.09830758680246,63.5872495798582,blr,63509013,1988-1992,120.17930453111725,102.82069546888275,223.0,233.0
898,1617-1-12,HOH 40,26748,8.77869827572653,63.6306073667628,blr,63508012,1988-1992,87.30514499569952,74.69485500430048,162.0,178.0
899,1617-2-2,Jevikvatnet,26749,8.97380612425423,63.6324534679884,blr,63508012,1988-1992,87.30514499569952,74.69485500430048,162.0,178.0
900,1617-2-6,HOH 66,26750,8.67720568175534,63.5516741963997,blr,63508015,1988-1992,92.69435147691554,79.30564852308446,172.0,187.0
901,1620-1-2,Rådalsvatnet,26751,8.76436429587996,63.7385563966858,blr,63508012,1988-1992,87.30514499569952,74.69485500430048,162.0,178.0
902,1620-2-13,Tuvnesvatnet,26752,8.63837315413265,63.7273936182757,blr,63508011,1988-1992,82.4548591626051,70.5451408373949,153.0,169.0
903,1622-1-17,Holtvatnet,26753,9.62080318581086,63.5517062475002,blr,63509015,1988-1992,113.17333610553642,96.82666389446358,210.0,213.0
904,1622-2-5,Lauvvatnet,26754,9.50820186358326,63.50368521876,blr,63509015,1988-1992,113.17333610553642,96.82666389446358,210.0,213.0
905,1624-1-23,Sørvikvatnet,26755,9.86706271564589,63.6252484502264,blr,63509012,1988-1992,122.87390777172526,105.12609222827474,228.0,206.0
906,1627-2-12,Ryvatnet,26756,9.7366057371221,63.7826320012563,blr,63509007,1988-1992,100.23924055061798,85.76075944938202,186.0,196.0
907,1630-2-14,Holmvatnet,26757,10.347018774667,64.0682991011567,blr,64010014,1988-1992,141.73613045598134,121.26386954401866,263.0,298.0
908,1630-2-20,Torsteinvatnet,26758,10.4640766147552,64.1239304749309,blr,64010014,1988-1992,141.73613045598134,121.26386954401866,263.0,298.0
909,1632-2-1,Storheitjørnin,26759,10.704278688883,64.135994760125,blr,64010011,1988-1992,125.02959036421167,106.97040963578833,232.0,257.0
910,1634-1-8,Sattja,26760,9.27329806143047,62.3993661645764,blr,62009002,1988-1992,93.77219277315875,80.22780722684125,174.0,148.0
911,1634-1-14,HOH 950,26761,9.51471864024725,62.7367191162911,blr,62509011,1988-1992,94.85003406940196,81.14996593059804,176.0,166.0
912,1634-1-20,HOH 1057,26762,8.94213587863887,62.6999718251919,blr,62508012,1988-1992,181.6162584169799,155.3837415830201,337.0,284.0
913,1634-3-2,Orkelsjøen,26763,9.89100191987273,62.5010712880255,blr,62509016,1988-1992,97.54463731000996,83.45536268999004,181.0,173.0
914,1634-3-5,Ångardsvatnet,26764,9.21129783353537,62.6659711749905,blr,62509009,1988-1992,125.56851101233327,107.43148898766673,233.0,207.0
915,1636-1-6,Litleholtvatnet,26765,9.46662166399075,63.0726062853858,blr,63009014,1988-1992,136.3469239747653,116.6530760252347,253.0,246.0
916,1636-1-15,Snipvatna,26766,9.52946562764068,62.9908035051816,blr,62509003,1988-1992,108.323050272442,92.676949727558,201.0,209.0
917,1638-1-16,Midtvatnet,26767,9.38844137085977,63.2663142363822,blr,63009006,1988-1992,138.50260656725172,118.49739343274828,257.0,265.0
918,1638-2-3,Husdalsvatnet,26768,9.85304355655194,63.3599609748974,blr,63009008,1988-1992,135.8080033266437,116.1919966733563,252.0,259.0
919,1640-1-9,HOH 808,26769,11.8338943612188,62.3932330654666,blr,62011004,1988-1992,133.11340008603568,113.88659991396432,247.0,296.0
920,1640-1-13,Monstjørna,26770,11.3821358477724,62.6648352355597,blr,62511010,1988-1992,127.18527295669807,108.81472704330193,236.0,277.0
921,1640-1-22,Heggrøsttjørnane,26771,12.0374932530784,62.3560422887996,blr,62012005,1988-1992,161.6761944364806,138.3238055635194,300.0,363.0
922,1640-2-17,Store Fjellsjøen,26772,11.2797081670348,62.6988552111359,blr,62511010,1988-1992,127.18527295669807,108.81472704330193,236.0,277.0
923,1640-2-19,Vedtjørna,26773,11.4927667065934,62.638640440615,blr,62511010,1988-1992,127.18527295669807,108.81472704330193,236.0,277.0
924,1640-3-3,Djupsjøen,26774,11.4892584968737,62.5989987394037,blr,62511014,1988-1992,104.01168508746919,88.98831491253081,193.0,230.0
925,1640-3-4,Styggsjøane,26775,12.1682052195872,62.3486516796197,blr,62012005,1988-1992,161.6761944364806,138.3238055635194,300.0,363.0
926,1640-4-1,Aursunden,26776,11.4623391945095,62.678543556959,blr,62511010,1988-1992,127.18527295669807,108.81472704330193,236.0,277.0
927,1648-1-3,Brekkesetertj.,26777,10.1437885643501,63.0320680800897,blr,63010013,1988-1992,110.47873286492842,94.52126713507158,205.0,209.0
928,1648-1-11,Vardetjørna,26778,10.0421931189945,62.9789867838319,blr,62510001,1988-1992,105.628447031834,90.371552968166,196.0,192.0
929,1648-2-15,Langvatnet,26779,10.0552010012861,62.9260560735634,blr,62510001,1988-1992,105.628447031834,90.371552968166,196.0,192.0
930,1653-2-10,Krokuttjørna,26780,10.0603107270519,63.0286520055503,blr,63010013,1988-1992,110.47873286492842,94.52126713507158,205.0,209.0
931,1653-3-10,Benna,26781,10.251722083708,63.1941166763067,blr,63010010,1988-1992,128.80203490106288,110.19796509893712,239.0,247.0
932,1657-3-9,Laugen,26782,10.0489294632992,63.2809257668109,blr,63010005,1988-1992,118.56254258675244,101.43745741324756,220.0,227.0
933,1702-1-6,Giskåstjørna,26783,11.8972752682006,64.0342306430133,blr,64011016,1988-1992,143.89181304846772,123.10818695153228,267.0,305.0
934,1702-1-17,Sandtjern,26784,11.5804872533633,64.2204339543994,blr,64011011,1988-1992,146.04749564095414,124.95250435904586,271.0,294.0
935,1702-2-17,Jenshusvatnet,26785,11.4395879069792,64.1726375106873,blr,64011010,1988-1992,132.5744794379141,113.4255205620859,246.0,271.0
936,1703-1-5,Fjellsettjørna,26786,11.5652596110031,64.3892806474069,blr,64011003,1988-1992,157.9037498996294,135.0962501003706,293.0,299.0
937,1703-2-1,Gravvatnet,26787,11.7224329095,64.6019264529533,blr,64511015,1988-1992,151.97562277029178,130.02437722970822,282.0,288.0
938,1711-3-8,Fundsjøen,26788,11.7872840883794,63.4792518439808,blr,63011004,1988-1992,139.58044786349492,119.41955213650508,259.0,304.0
939,1711-4-2,Fjergen,26789,11.9108434807417,63.4334207053564,blr,63011004,1988-1992,139.58044786349492,119.41955213650508,259.0,304.0
940,1717-2-6,Liavatnet,26790,10.7657055674392,63.5925003714288,blr,63510016,1988-1992,112.09549480929321,95.90450519070679,208.0,236.0
941,1718-1-8,Ø. Ljøsvatn,26791,10.4811366694874,63.6738029061305,blr,63510010,1988-1992,153.59238471465656,131.40761528534344,285.0,329.0
942,1718-1-9,Svarttjønn,26792,10.7989207618514,63.7348681061069,blr,63510012,1988-1992,123.95174906796846,106.04825093203154,230.0,224.0
943,1718-1-10,Storskartjørna,26793,10.7381132116536,63.7162241028824,blr,63510011,1988-1992,158.9815911958726,136.0184088041274,295.0,352.0
944,1718-1-15,Aunbyvatn,26794,10.4164364432715,63.6661782824759,blr,63510010,1988-1992,153.59238471465656,131.40761528534344,285.0,329.0
945,1721-2-13,Søre Vassdalstjørna,26795,12.2940850652757,63.7354282083581,blr,63512010,1988-1992,157.9037498996294,135.0962501003706,293.0,339.0
946,1721-3-15,Storbellingen,26796,12.2786984714779,63.6982980896914,blr,63512010,1988-1992,157.9037498996294,135.0962501003706,293.0,339.0
947,1723-2-5,Røsvatnet,26797,10.8466356935401,63.8541025123846,blr,63510008,1988-1992,136.3469239747653,116.6530760252347,253.0,264.0
948,1724-2-22,Bogatjørna,26798,10.5711483294577,63.854027617,blr,63510007,1988-1992,167.60432156581822,143.39567843418178,311.0,360.0
949,1725-1-20,Øvre Steintjørna,26799,11.1135128429274,64.3057316543725,blr,64011005,1988-1992,124.49066971609007,106.50933028390993,231.0,252.0
950,1725-2-18,Øver-Kallhammarvatnet,26800,11.1411215659469,64.3251978097699,blr,64011005,1988-1992,124.49066971609007,106.50933028390993,231.0,252.0
951,1725-2-21,Sæterlangvatnet,26801,11.0399457918178,64.3050336173114,blr,64011005,1988-1992,124.49066971609007,106.50933028390993,231.0,252.0
952,1736-1-22,Fiskløysa,26802,12.4211794210006,64.0553250839381,blr,64012014,1988-1992,151.43670212217017,129.56329787782983,281.0,319.0
953,1736-1-27,HOH 617,26803,13.1608722816679,64.1992747578672,blr,64013009,1988-1992,136.8858446228869,117.1141553771131,254.0,292.0
954,1736-2-15,Hattjørna,26804,12.4606375793273,64.004881965352,blr,64012014,1988-1992,151.43670212217017,129.56329787782983,281.0,319.0
955,1736-5-1,Snåsavatnet,26805,11.6354827484714,64.082347625791,blr,64011015,1988-1992,128.26311425294128,109.73688574705872,238.0,274.0
956,1738-1-19,Grønlitjørna,26806,13.8449808517171,64.3075992201062,blr,64013008,1988-1992,124.49066971609007,106.50933028390993,231.0,272.0
957,1738-1-21,Storolatjørnin,26807,13.4476244752851,64.413231892213,blr,64013002,1988-1992,162.21511508460222,138.78488491539778,301.0,350.0
958,1738-2-12,Koitjørna,26808,13.7007829256892,64.3373367473076,blr,64013007,1988-1992,137.9636859191301,118.03631408086989,256.0,299.0
959,1738-3-6,Store Strivatnet,26809,13.9812080478774,64.2415970486673,blr,64013012,1988-1992,133.11340008603568,113.88659991396432,247.0,284.0
960,1738-3-7,Djupvatnet,26810,13.56223411735,64.4217897866122,blr,64013003,1988-1992,146.58641628907574,125.41358371092426,272.0,323.0
961,1738-3-13,Langvatnet,26811,13.7555978047832,64.0726322219573,blr,64013016,1988-1992,141.73613045598134,121.26386954401866,263.0,297.0
962,1738-4-1,Rengen,26812,13.897386095701,64.1343587028572,blr,64013012,1988-1992,133.11340008603568,113.88659991396432,247.0,284.0
963,1739-1-12,HOH 654,26813,13.3593758688884,64.8750305222228,blr,64513006,1988-1992,177.30489323200706,151.69510676799294,329.0,333.0
964,1739-1-18,Laagkoenjuenientjonne,26814,13.7407870985953,64.8543466926291,blr,64513007,1988-1992,165.9875596214534,142.0124403785466,308.0,312.0
965,1739-1-28,Okstjørna,26815,13.5606033080038,64.8458706068515,blr,64513007,1988-1992,165.9875596214534,142.0124403785466,308.0,312.0
966,1739-2-4,HOH 886,26816,14.0290191869116,64.9526497014281,blr,64514001,1988-1992,133.65232073415729,114.34767926584271,248.0,270.0
967,1739-2-14,Måarenjaevrieh,26817,13.8958333224417,64.9685258695578,blr,64513004,1988-1992,144.43073369658933,123.56926630341067,268.0,273.0
968,1739-2-19,Øvre Blåmurtjørnin,26818,13.1690534340096,64.5374569135829,blr,64513013,1988-1992,186.4665442500743,159.5334557499257,346.0,400.0
969,1739-3-3,Vestre Rekaren,26819,13.6456202479533,65.0507525434842,blr,65013015,1988-1992,202.63416369372234,173.36583630627766,376.0,373.0
970,1739-5-1,Tunnsjøen,26820,13.2165381731264,64.6902456270979,blr,64513009,1988-1992,194.0114333237767,165.9885666762233,360.0,406.0
971,1740-2-9,Storskorovatn,26821,13.0568309569618,64.6484024655416,blr,64513009,1988-1992,194.0114333237767,165.9885666762233,360.0,406.0
972,1740-2-10,Krokvatnet,26822,13.0197500686911,65.0543964406979,blr,65013013,1988-1992,199.93956045311435,171.06043954688565,371.0,367.0
